"","DateHour","LocationID","VisitID","ID","CharacteristicID","ResultValue","Units","Qualifier","FlagID","MethodID","ResultComment","SampleDepth","UniqueID","Datetime","ProjectID","SampleTypeID","HasFlow","SampleDepthType","Comment","LocationDescription","WaterBodyID","MunicipalityID","Latitude","Longitude","LocationTypeID","LocationMethod","CoordinateSystem","InWatershed","RegionalID","WaterType","Owner","StaffGage","County","CatchmentArea_Sqmi","Precip.48","Weather"
"325",2005-08-02 10:00:00,"WEPBCHS",131101,422706,"TEMP_AIR",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200508021112_WEPBCHS_MUNIBCH_S",2005-08-02 10:12:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.57,"Wet"
"326",2005-08-04 05:00:00,"UPLSHBM",137542,447567,"ENT",13,"CFU/100ml",NA,NA,NA,NA,NA,"200508040605_UPLSHBM_DCRBCH_S",2005-08-04 05:05:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"327",2005-08-04 05:00:00,"UPLSHBM",137542,447568,"TEMP_WATER",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200508040605_UPLSHBM_DCRBCH_S",2005-08-04 05:05:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"328",2005-08-04 10:00:00,"WEPBCHN",131102,422708,"TEMP_WATER",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200508041105_WEPBCHN_MUNIBCH_S",2005-08-04 10:05:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"329",2005-08-04 10:00:00,"WEPBCHS",131103,422711,"ENT",14,"CFU/100ml",NA,NA,NA,NA,NA,"200508041110_WEPBCHS_MUNIBCH_S",2005-08-04 10:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"330",2005-08-04 10:00:00,"WEPBCHS",131103,422710,"TEMP_WATER",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200508041110_WEPBCHS_MUNIBCH_S",2005-08-04 10:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"331",2005-08-04 10:00:00,"WEPBCHN",131102,422707,"ENT",1,"CFU/100ml","<",NA,NA,NA,NA,"200508041105_WEPBCHN_MUNIBCH_S",2005-08-04 10:05:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"332",2005-08-04 10:00:00,"WEPBCHN",131102,422709,"TEMP_AIR",28.3333333333333,"deg C",NA,NA,NA,NA,NA,"200508041105_WEPBCHN_MUNIBCH_S",2005-08-04 10:05:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"333",2005-08-04 10:00:00,"WEPBCHS",131103,422712,"TEMP_AIR",28.3333333333333,"deg C",NA,NA,NA,NA,NA,"200508041110_WEPBCHS_MUNIBCH_S",2005-08-04 10:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"334",2005-08-09 12:00:00,"WEPBCHS",131104,422715,"TEMP_WATER",27.2222222222222,"deg C",NA,NA,NA,NA,NA,"200508091310_WEPBCHS_MUNIBCH_S",2005-08-09 12:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"335",2005-08-09 12:00:00,"WEPBCHN",131105,422718,"TEMP_AIR",29.4444444444444,"deg C",NA,NA,NA,NA,NA,"200508091315_WEPBCHN_MUNIBCH_S",2005-08-09 12:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"336",2005-08-09 12:00:00,"WEPBCHS",131104,422714,"ENT",1,"CFU/100ml",NA,NA,NA,NA,NA,"200508091310_WEPBCHS_MUNIBCH_S",2005-08-09 12:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"337",2005-08-09 12:00:00,"WEPBCHN",131105,422717,"TEMP_WATER",27.2222222222222,"deg C",NA,NA,NA,NA,NA,"200508091315_WEPBCHN_MUNIBCH_S",2005-08-09 12:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"338",2005-08-09 12:00:00,"WEPBCHS",131104,422713,"TEMP_AIR",29.4444444444444,"deg C",NA,NA,NA,NA,NA,"200508091310_WEPBCHS_MUNIBCH_S",2005-08-09 12:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"339",2005-08-09 12:00:00,"WEPBCHN",131105,422716,"ENT",8,"CFU/100ml",NA,NA,NA,NA,NA,"200508091315_WEPBCHN_MUNIBCH_S",2005-08-09 12:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"340",2005-08-11 04:00:00,"UPLSHBM",137543,447570,"TEMP_WATER",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200508110515_UPLSHBM_DCRBCH_S",2005-08-11 04:15:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.01,"Dry"
"341",2005-08-11 04:00:00,"UPLSHBM",137543,447569,"ENT",2,"CFU/100ml","<",NA,NA,NA,NA,"200508110515_UPLSHBM_DCRBCH_S",2005-08-11 04:15:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.01,"Dry"
"342",2005-08-11 08:00:00,"WEPBCHN",131106,422721,"TEMP_WATER",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200508110950_WEPBCHN_MUNIBCH_S",2005-08-11 08:50:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"343",2005-08-11 08:00:00,"WEPBCHN",131106,422720,"TEMP_AIR",19.4444444444444,"deg C",NA,NA,NA,NA,NA,"200508110950_WEPBCHN_MUNIBCH_S",2005-08-11 08:50:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"344",2005-08-11 08:00:00,"WEPBCHS",131107,422724,"TEMP_AIR",19.4444444444444,"deg C",NA,NA,NA,NA,NA,"200508110955_WEPBCHS_MUNIBCH_S",2005-08-11 08:55:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"345",2005-08-11 08:00:00,"WEPBCHS",131107,422723,"TEMP_WATER",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200508110955_WEPBCHS_MUNIBCH_S",2005-08-11 08:55:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"346",2005-08-11 08:00:00,"WEPBCHS",131107,422722,"ENT",1,"CFU/100ml","<",NA,NA,NA,NA,"200508110955_WEPBCHS_MUNIBCH_S",2005-08-11 08:55:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"347",2005-08-11 08:00:00,"WEPBCHN",131106,422719,"ENT",8,"CFU/100ml",NA,NA,NA,NA,NA,"200508110950_WEPBCHN_MUNIBCH_S",2005-08-11 08:50:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"348",2005-08-23 11:00:00,"WEPBCHN",131109,422729,"ENT",1,"CFU/100ml","<",NA,NA,NA,NA,"200508231220_WEPBCHN_MUNIBCH_S",2005-08-23 11:20:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"349",2005-08-23 11:00:00,"WEPBCHS",131108,422725,"TEMP_AIR",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200508231215_WEPBCHS_MUNIBCH_S",2005-08-23 11:15:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"350",2005-08-23 11:00:00,"WEPBCHN",131109,422728,"TEMP_WATER",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200508231220_WEPBCHN_MUNIBCH_S",2005-08-23 11:20:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"351",2005-08-23 11:00:00,"WEPBCHS",131108,422726,"TEMP_WATER",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200508231215_WEPBCHS_MUNIBCH_S",2005-08-23 11:15:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"352",2005-08-23 11:00:00,"WEPBCHS",131108,422727,"ENT",2,"CFU/100ml",NA,NA,NA,NA,NA,"200508231215_WEPBCHS_MUNIBCH_S",2005-08-23 11:15:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"353",2005-08-23 11:00:00,"WEPBCHN",131109,422730,"TEMP_AIR",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200508231220_WEPBCHN_MUNIBCH_S",2005-08-23 11:20:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"354",2005-08-25 04:00:00,"UPLSHBM",137544,447572,"TEMP_WATER",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200508250515_UPLSHBM_DCRBCH_S",2005-08-25 04:15:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"355",2005-08-25 04:00:00,"UPLSHBM",137544,447571,"ENT",2,"CFU/100ml","<",NA,NA,NA,NA,"200508250515_UPLSHBM_DCRBCH_S",2005-08-25 04:15:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"356",2005-09-01 05:00:00,"UPLSHBM",137545,447574,"ENT",30,"CFU/100ml",NA,NA,NA,NA,NA,"200509010615_UPLSHBM_DCRBCH_S",2005-09-01 05:15:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.31,"Wet"
"357",2005-09-01 05:00:00,"UPLSHBM",137545,447573,"TEMP_WATER",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200509010615_UPLSHBM_DCRBCH_S",2005-09-01 05:15:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.31,"Wet"
"358",2006-05-25 04:00:00,"UPLSHBM",137546,447577,"TEMP_WATER",12.2222222222222,"deg C",NA,NA,NA,NA,NA,"200605250530_UPLSHBM_DCRBCH_S",2006-05-25 04:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"359",2006-05-25 04:00:00,"UPLSHBM",137546,447575,"ENT",4,"CFU/100ml",NA,NA,NA,NA,NA,"200605250530_UPLSHBM_DCRBCH_S",2006-05-25 04:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"360",2006-05-25 04:00:00,"UPLSHBM",137546,447576,"TEMP_AIR",12.2222222222222,"deg C",NA,NA,NA,NA,NA,"200605250530_UPLSHBM_DCRBCH_S",2006-05-25 04:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"361",2006-06-01 04:00:00,"UPLSHBM",137547,447580,"ENT",52,"CFU/100ml",NA,NA,NA,NA,NA,"200606010510_UPLSHBM_DCRBCH_S",2006-06-01 04:10:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"362",2006-06-01 04:00:00,"UPLSHBM",137547,447578,"TEMP_AIR",15.5555555555556,"deg C",NA,NA,NA,NA,NA,"200606010510_UPLSHBM_DCRBCH_S",2006-06-01 04:10:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"363",2006-06-01 04:00:00,"UPLSHBM",137547,447579,"TEMP_WATER",21.1111111111111,"deg C",NA,NA,NA,NA,NA,"200606010510_UPLSHBM_DCRBCH_S",2006-06-01 04:10:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"364",2006-06-12 06:00:00,"UPLSHBM",137548,447581,"ENT",94,"CFU/100ml",NA,NA,NA,NA,NA,"200606120700_UPLSHBM_DCRBCH_S",2006-06-12 06:00:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.41,"Wet"
"365",2006-06-12 06:00:00,"UPLSHBM",137548,447582,"TEMP_AIR",21.1111111111111,"deg C",NA,NA,NA,NA,NA,"200606120700_UPLSHBM_DCRBCH_S",2006-06-12 06:00:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.41,"Wet"
"366",2006-06-12 06:00:00,"UPLSHBM",137548,447583,"TEMP_WATER",15.5555555555556,"deg C",NA,NA,NA,NA,NA,"200606120700_UPLSHBM_DCRBCH_S",2006-06-12 06:00:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.41,"Wet"
"367",2006-06-15 04:00:00,"UPLSHBM",137549,447584,"ENT",785,"CFU/100ml",NA,NA,NA,NA,NA,"200606150500_UPLSHBM_DCRBCH_S",2006-06-15 04:00:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.01,"Dry"
"368",2006-06-15 04:00:00,"UPLSHBM",137549,447585,"TEMP_AIR",20,"deg C",NA,NA,NA,NA,NA,"200606150500_UPLSHBM_DCRBCH_S",2006-06-15 04:00:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.01,"Dry"
"369",2006-06-15 04:00:00,"UPLSHBM",137549,447586,"TEMP_WATER",18.8888888888889,"deg C",NA,NA,NA,NA,NA,"200606150500_UPLSHBM_DCRBCH_S",2006-06-15 04:00:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.01,"Dry"
"370",2006-06-15 10:00:00,"WEPBCHN",131110,422731,"ENT",19,"CFU/100ml",NA,NA,NA,NA,NA,"200606151130_WEPBCHN_MUNIBCH_S",2006-06-15 10:30:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.08,"Dry"
"371",2006-06-16 11:00:00,"UPLSHBM",137550,447587,"ENT",450,"CFU/100ml",NA,NA,NA,NA,NA,"200606161245_UPLSHBM_DCRBCH_S",2006-06-16 11:45:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.1,"Dry"
"372",2006-06-16 11:00:00,"UPLSHBM",137550,447589,"TEMP_WATER",20,"deg C",NA,NA,NA,NA,NA,"200606161245_UPLSHBM_DCRBCH_S",2006-06-16 11:45:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.1,"Dry"
"373",2006-06-16 11:00:00,"UPLSHBM",137550,447588,"TEMP_AIR",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200606161245_UPLSHBM_DCRBCH_S",2006-06-16 11:45:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.1,"Dry"
"374",2006-06-17 04:00:00,"UPLSHBM",137551,447590,"ENT",26,"CFU/100ml",NA,NA,NA,NA,NA,"200606170530_UPLSHBM_DCRBCH_S",2006-06-17 04:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.09,"Dry"
"375",2006-06-17 04:00:00,"UPLSHBM",137551,447592,"TEMP_WATER",20,"deg C",NA,NA,NA,NA,NA,"200606170530_UPLSHBM_DCRBCH_S",2006-06-17 04:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.09,"Dry"
"376",2006-06-17 04:00:00,"UPLSHBM",137551,447591,"TEMP_AIR",21.1111111111111,"deg C",NA,NA,NA,NA,NA,"200606170530_UPLSHBM_DCRBCH_S",2006-06-17 04:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.09,"Dry"
"377",2006-06-22 05:00:00,"UPLSHBM",137552,447595,"TEMP_WATER",18.8888888888889,"deg C",NA,NA,NA,NA,NA,"200606220630_UPLSHBM_DCRBCH_S",2006-06-22 05:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.37,"Wet"
"378",2006-06-22 05:00:00,"UPLSHBM",137552,447594,"TEMP_AIR",21.1111111111111,"deg C",NA,NA,NA,NA,NA,"200606220630_UPLSHBM_DCRBCH_S",2006-06-22 05:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.37,"Wet"
"379",2006-06-22 05:00:00,"UPLSHBM",137552,447593,"ENT",22,"CFU/100ml",NA,NA,NA,NA,NA,"200606220630_UPLSHBM_DCRBCH_S",2006-06-22 05:30:00,"DCRBCH","S",1,NA,NA,"Shannon Beach Middle","Upper Mystic Lake","Winchester",42.439892,-71.146153,13,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.37,"Wet"
"380",2006-06-23 09:00:00,"WEPBCHS",131112,422737,"ENT",26,"CFU/100ml",NA,NA,NA,NA,NA,"200606231010_WEPBCHS_MUNIBCH_S",2006-06-23 09:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"381",2006-06-23 09:00:00,"WEPBCHN",131111,422733,"ENT",21,"CFU/100ml",NA,NA,NA,NA,NA,"200606231000_WEPBCHN_MUNIBCH_S",2006-06-23 09:00:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"382",2006-06-23 09:00:00,"WEPBCHN",131111,422734,"TEMP_WATER",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200606231000_WEPBCHN_MUNIBCH_S",2006-06-23 09:00:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"383",2006-06-23 09:00:00,"WEPBCHS",131112,422735,"TEMP_AIR",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200606231010_WEPBCHS_MUNIBCH_S",2006-06-23 09:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"384",2006-06-23 09:00:00,"WEPBCHN",131111,422732,"TEMP_AIR",26.6666666666667,"deg C",NA,NA,NA,NA,NA,"200606231000_WEPBCHN_MUNIBCH_S",2006-06-23 09:00:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"385",2006-06-23 09:00:00,"WEPBCHS",131112,422736,"TEMP_WATER",25.5555555555556,"deg C",NA,NA,NA,NA,NA,"200606231010_WEPBCHS_MUNIBCH_S",2006-06-23 09:10:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"386",2006-06-28 09:00:00,"WEPBCHS",131114,422743,"TEMP_AIR",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200606281020_WEPBCHS_MUNIBCH_S",2006-06-28 09:20:00,"MUNIBCH","S",1,NA,NA,"South of the beach (aka right)","Wedge Pond","Winchester",42.453807,-71.142956,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"387",2006-06-28 09:00:00,"WEPBCHN",131113,422738,"TEMP_AIR",26.1111111111111,"deg C",NA,NA,NA,NA,NA,"200606281015_WEPBCHN_MUNIBCH_S",2006-06-28 09:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
"388",2006-06-28 09:00:00,"WEPBCHN",131113,422739,"TEMP_WATER",25,"deg C",NA,NA,NA,NA,NA,"200606281015_WEPBCHN_MUNIBCH_S",2006-06-28 09:15:00,"MUNIBCH","S",1,NA,NA,"North of the beach (aka left)","Wedge Pond","Winchester",42.453965,-71.143016,20,"Unknown","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
