"","DateHour","LocationID","VisitID","ID","CharacteristicID","ResultValue","Units","Qualifier","FlagID","MethodID","ResultComment","SampleDepth","UniqueID","Datetime","ProjectID","SampleTypeID","HasFlow","SampleDepthType","Comment","LocationDescription","WaterBodyID","MunicipalityID","Latitude","Longitude","LocationTypeID","LocationMethod","CoordinateSystem","InWatershed","RegionalID","WaterType","Owner","StaffGage","County","CatchmentArea_Sqmi","Precip.48","Weather"
"172",2015-07-08 08:00:00,"WEPBOBC",121279,415843,"ECOLI",29.4,"MPN/100ml",NA,NA,6,NA,NA,"201507080910_WEPBOBC_RECFLAG_S",2015-07-08 08:10:00,"RECFLAG","S",1,NA,NA,"Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"173",2015-07-08 08:00:00,"WRPBCHC",121280,415846,"SPCOND",751.4,"uS/cm",NA,NA,71,NA,NA,"201507080935_WRPBCHC_RECFLAG_S",2015-07-08 08:35:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach, sample with pole","Wrights Pond","Medford",42.439553,-71.099828,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"174",2015-07-08 08:00:00,"WEPBOBC",121279,415840,"DO_SAT",113.975488443997,"%",NA,NA,24,NA,NA,"201507080910_WEPBOBC_RECFLAG_S",2015-07-08 08:10:00,"RECFLAG","S",1,NA,NA,"Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"175",2015-07-08 08:00:00,"WRPBCHC",121280,415848,"DO",7.31,"mg/l",NA,NA,24,NA,NA,"201507080935_WRPBCHC_RECFLAG_S",2015-07-08 08:35:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach, sample with pole","Wrights Pond","Medford",42.439553,-71.099828,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"176",2015-07-08 08:00:00,"WRPBCHC",121280,415847,"TEMP_WATER",25.249,"deg C",NA,NA,67,NA,NA,"201507080935_WRPBCHC_RECFLAG_S",2015-07-08 08:35:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach, sample with pole","Wrights Pond","Medford",42.439553,-71.099828,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"177",2015-07-08 08:00:00,"WEPBOBC",121279,415839,"TURB",3.84,"NTU",NA,NA,205,NA,NA,"201507080910_WEPBOBC_RECFLAG_S",2015-07-08 08:10:00,"RECFLAG","S",1,NA,NA,"Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"178",2015-07-08 08:00:00,"WEPBOBC",121279,415841,"DO",9.27,"mg/l",NA,NA,24,NA,NA,"201507080910_WEPBOBC_RECFLAG_S",2015-07-08 08:10:00,"RECFLAG","S",1,NA,NA,"Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"179",2015-07-08 08:00:00,"WRPBCHC",121280,415850,"DO_SAT",89.1925373867879,"%",NA,NA,24,NA,NA,"201507080935_WRPBCHC_RECFLAG_S",2015-07-08 08:35:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach, sample with pole","Wrights Pond","Medford",42.439553,-71.099828,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"180",2015-07-08 09:00:00,"MAR0065",121282,415858,"TURB",2.68,"NTU",NA,NA,205,NA,NA,"201507081035_MAR0065_RECFLAG_S",2015-07-08 09:35:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"181",2015-07-08 09:00:00,"MYR0435",121281,415854,"ECOLI",58.6,"MPN/100ml",NA,NA,6,NA,NA,"201507081001_MYR0435_RECFLAG_S",2015-07-08 09:01:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"182",2015-07-08 09:00:00,"MYRBOBDOCK",121283,415861,"DO_SAT",99.6043386266397,"%",NA,NA,24,NA,NA,"201507081055_MYRBOBDOCK_RECFLAG_S",2015-07-08 09:55:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"183",2015-07-08 09:00:00,"MYRBOBDOCK",121283,415865,"SPCOND",1478.9,"uS/cm",NA,NA,71,NA,NA,"201507081055_MYRBOBDOCK_RECFLAG_S",2015-07-08 09:55:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"184",2015-07-08 09:00:00,"MYR0435",121281,415852,"TEMP_WATER",25.258,"deg C",NA,NA,67,NA,NA,"201507081001_MYR0435_RECFLAG_S",2015-07-08 09:01:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"185",2015-07-08 09:00:00,"MYR0435",121281,415853,"SPCOND",1115.7,"uS/cm",NA,NA,71,NA,NA,"201507081001_MYR0435_RECFLAG_S",2015-07-08 09:01:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"186",2015-07-08 09:00:00,"MYRBOBDOCK",121283,415863,"ECOLI",920.8,"MPN/100ml",NA,NA,6,NA,NA,"201507081055_MYRBOBDOCK_RECFLAG_S",2015-07-08 09:55:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"187",2015-07-08 09:00:00,"MYR0435",121281,415851,"DO",7.67,"mg/l",NA,NA,24,NA,NA,"201507081001_MYR0435_RECFLAG_S",2015-07-08 09:01:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"188",2015-07-08 09:00:00,"MYRBOBDOCK",121283,415859,"DO",8.09,"mg/l",NA,NA,24,NA,NA,"201507081055_MYRBOBDOCK_RECFLAG_S",2015-07-08 09:55:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"189",2015-07-08 09:00:00,"MAR0065",121282,415857,"ECOLI",22.8,"MPN/100ml",NA,NA,6,NA,NA,"201507081035_MAR0065_RECFLAG_S",2015-07-08 09:35:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"190",2015-07-08 09:00:00,"MYRBOBDOCK",121283,415864,"ENT",105.4,"MPN/100ml",NA,NA,13,NA,NA,"201507081055_MYRBOBDOCK_RECFLAG_S",2015-07-08 09:55:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"191",2015-07-08 09:00:00,"MYR0435",121281,415856,"TURB",2.9,"NTU",NA,NA,205,NA,NA,"201507081001_MYR0435_RECFLAG_S",2015-07-08 09:01:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"192",2015-07-08 09:00:00,"MYRBOBDOCK",121283,415860,"TEMP_WATER",25.724,"deg C",NA,NA,67,NA,NA,"201507081055_MYRBOBDOCK_RECFLAG_S",2015-07-08 09:55:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"193",2015-07-08 09:00:00,"MYRBOBDOCK",121283,415862,"TURB",5.76,"NTU",NA,NA,205,NA,NA,"201507081055_MYRBOBDOCK_RECFLAG_S",2015-07-08 09:55:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"194",2015-07-08 09:00:00,"MYR0435",121281,415855,"DO_SAT",93.6138745117109,"%",NA,NA,24,NA,NA,"201507081001_MYR0435_RECFLAG_S",2015-07-08 09:01:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"195",2015-07-09 07:00:00,"UPLSHBC",121284,415866,"ENT",1,"MPN/100ml",NA,NA,13,NA,NA,"201507090829_UPLSHBC_RECFLAG_S",2015-07-09 07:29:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"196",2015-07-09 07:00:00,"UPLSHBC",121284,415868,"TEMP_WATER",25.165,"deg C",NA,NA,67,NA,NA,"201507090829_UPLSHBC_RECFLAG_S",2015-07-09 07:29:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"197",2015-07-09 07:00:00,"UPLSHBC",121284,415870,"DO_SAT",115.49613089934,"%",NA,NA,24,NA,NA,"201507090829_UPLSHBC_RECFLAG_S",2015-07-09 07:29:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"198",2015-07-09 07:00:00,"UPLSHBC",121284,415869,"DO",9.48,"mg/l",NA,NA,24,NA,NA,"201507090829_UPLSHBC_RECFLAG_S",2015-07-09 07:29:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"199",2015-07-09 07:00:00,"WEPBOBC",121285,415874,"DO",9.24,"mg/l",NA,NA,24,NA,NA,"201507090856_WEPBOBC_RECFLAG_S",2015-07-09 07:56:00,"RECFLAG","S",1,NA,NA,"Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"200",2015-07-09 07:00:00,"WEPBOBC",121285,415876,"SPCOND",886.1,"uS/cm",NA,NA,71,NA,NA,"201507090856_WEPBOBC_RECFLAG_S",2015-07-09 07:56:00,"RECFLAG","S",1,NA,NA,"Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"201",2015-07-09 07:00:00,"WEPBOBC",121285,415877,"TEMP_WATER",25.176,"deg C",NA,NA,67,NA,NA,"201507090856_WEPBOBC_RECFLAG_S",2015-07-09 07:56:00,"RECFLAG","S",1,NA,NA,"Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"202",2015-07-09 07:00:00,"UPLSHBC",121284,415871,"TURB",4.18,"NTU",NA,NA,205,NA,NA,"201507090829_UPLSHBC_RECFLAG_S",2015-07-09 07:29:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"203",2015-07-09 07:00:00,"WEPBOBC",121285,415873,"DO_SAT",112.595310474281,"%",NA,NA,24,NA,NA,"201507090856_WEPBOBC_RECFLAG_S",2015-07-09 07:56:00,"RECFLAG","S",1,NA,NA,"Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"204",2015-07-09 07:00:00,"UPLSHBC",121284,415867,"SPCOND",880.5,"uS/cm",NA,NA,71,NA,NA,"201507090829_UPLSHBC_RECFLAG_S",2015-07-09 07:29:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach","Upper Mystic Lake","Winchester",42.439907,-71.146155,13,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"205",2015-07-09 07:00:00,"WEPBOBC",121285,415875,"ECOLI",27.2,"MPN/100ml",NA,NA,6,NA,NA,"201507090856_WEPBOBC_RECFLAG_S",2015-07-09 07:56:00,"RECFLAG","S",1,NA,NA,"Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"206",2015-07-09 07:00:00,"WEPBOBC",121285,415872,"TURB",3.93,"NTU",NA,NA,205,NA,NA,"201507090856_WEPBOBC_RECFLAG_S",2015-07-09 07:56:00,"RECFLAG","S",1,NA,NA,"Center of the beach, about 2- 2 ½ ft. deep. Sample collected at a depth of about 14 inches","Wedge Pond","Winchester",42.453902,-71.142966,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"207",2015-07-09 08:00:00,"WRPBCHC",121286,415881,"DO",7.37,"mg/l",NA,NA,24,NA,NA,"201507090923_WRPBCHC_RECFLAG_S",2015-07-09 08:23:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach, sample with pole","Wrights Pond","Medford",42.439553,-71.099828,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"208",2015-07-09 08:00:00,"WRPBCHC",121286,415880,"ECOLI",6.3,"MPN/100ml",NA,NA,6,NA,NA,"201507090923_WRPBCHC_RECFLAG_S",2015-07-09 08:23:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach, sample with pole","Wrights Pond","Medford",42.439553,-71.099828,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"209",2015-07-09 08:00:00,"WRPBCHC",121286,415879,"SPCOND",728.2,"uS/cm",NA,NA,71,NA,NA,"201507090923_WRPBCHC_RECFLAG_S",2015-07-09 08:23:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach, sample with pole","Wrights Pond","Medford",42.439553,-71.099828,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"210",2015-07-09 08:00:00,"WRPBCHC",121286,415882,"TURB",1.54,"NTU",NA,NA,205,NA,NA,"201507090923_WRPBCHC_RECFLAG_S",2015-07-09 08:23:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach, sample with pole","Wrights Pond","Medford",42.439553,-71.099828,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"211",2015-07-09 08:00:00,"WRPBCHC",121286,415883,"TEMP_WATER",25.29,"deg C",NA,NA,67,NA,NA,"201507090923_WRPBCHC_RECFLAG_S",2015-07-09 08:23:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach, sample with pole","Wrights Pond","Medford",42.439553,-71.099828,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"212",2015-07-09 08:00:00,"WRPBCHC",121286,415878,"DO_SAT",89.991875316861,"%",NA,NA,24,NA,NA,"201507090923_WRPBCHC_RECFLAG_S",2015-07-09 08:23:00,"RECFLAG","S",1,NA,NA,"waste deep, center of beach, sample with pole","Wrights Pond","Medford",42.439553,-71.099828,20,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"213",2015-07-09 09:00:00,"MYRBOBDOCK",121290,415900,"DO_SAT",97.8636189978732,"%",NA,NA,24,NA,NA,"201507091051_MYRBOBDOCK_RECFLAG_S",2015-07-09 09:51:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"214",2015-07-09 09:00:00,"MAR0065",121289,415892,"SPCOND",1322.5,"uS/cm",NA,NA,71,NA,NA,"201507091027_MAR0065_RECFLAG_S",2015-07-09 09:27:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"215",2015-07-09 09:00:00,"MYRBOBDOCK",121290,415902,"ECOLI",209.8,"MPN/100ml",NA,NA,6,NA,NA,"201507091051_MYRBOBDOCK_RECFLAG_S",2015-07-09 09:51:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"216",2015-07-09 09:00:00,"MYR0435",121288,415889,"SPCOND",1167.2,"uS/cm",NA,NA,71,NA,NA,"201507091004_MYR0435_RECFLAG_S",2015-07-09 09:04:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"217",2015-07-09 09:00:00,"MAR0065",121289,415896,"ECOLI",14.5,"MPN/100ml",NA,NA,6,NA,NA,"201507091027_MAR0065_RECFLAG_S",2015-07-09 09:27:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"218",2015-07-09 09:00:00,"MYRBOBDOCK",121290,415898,"TEMP_WATER",25.239,"deg C",NA,NA,67,NA,NA,"201507091051_MYRBOBDOCK_RECFLAG_S",2015-07-09 09:51:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"219",2015-07-09 09:00:00,"MAR0065",121289,415891,"TEMP_WATER",24.358,"deg C",NA,NA,67,NA,NA,"201507091027_MAR0065_RECFLAG_S",2015-07-09 09:27:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"220",2015-07-09 09:00:00,"MYRBOBDOCK",121290,415901,"TURB",6.93,"NTU",NA,NA,205,NA,NA,"201507091051_MYRBOBDOCK_RECFLAG_S",2015-07-09 09:51:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"221",2015-07-09 09:00:00,"MAR0065",121289,415895,"TURB",4.96,"NTU",NA,NA,205,NA,NA,"201507091027_MAR0065_RECFLAG_S",2015-07-09 09:27:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"222",2015-07-09 09:00:00,"MYR0435",121288,415885,"DO",7.21,"mg/l",NA,NA,24,NA,NA,"201507091004_MYR0435_RECFLAG_S",2015-07-09 09:04:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"223",2015-07-09 09:00:00,"MYR0435",121288,415886,"DO_SAT",87.2952389599651,"%",NA,NA,24,NA,NA,"201507091004_MYR0435_RECFLAG_S",2015-07-09 09:04:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"224",2015-07-09 09:00:00,"MAR0065",121289,415893,"DO",7.97,"mg/l",NA,NA,24,NA,NA,"201507091027_MAR0065_RECFLAG_S",2015-07-09 09:27:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"225",2015-07-09 09:00:00,"MYR0435",121288,415887,"ECOLI",689.3,"MPN/100ml",NA,NA,6,NA,NA,"201507091004_MYR0435_RECFLAG_S",2015-07-09 09:04:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"226",2015-07-09 09:00:00,"MYR0435",121288,415890,"TURB",3.83,"NTU",NA,NA,205,NA,NA,"201507091004_MYR0435_RECFLAG_S",2015-07-09 09:04:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"227",2015-07-09 09:00:00,"MAR0065",121289,415894,"DO_SAT",95.6699013063519,"%",NA,NA,24,NA,NA,"201507091027_MAR0065_RECFLAG_S",2015-07-09 09:27:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge upstream side","Malden River","Everett",42.403923,-71.072533,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"228",2015-07-09 09:00:00,"MYRBOBDOCK",121290,415899,"DO",8.02,"mg/l",NA,NA,24,NA,NA,"201507091051_MYRBOBDOCK_RECFLAG_S",2015-07-09 09:51:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"229",2015-07-09 09:00:00,"MYRBOBDOCK",121290,415897,"SPCOND",1436.7,"uS/cm",NA,NA,71,NA,NA,"201507091051_MYRBOBDOCK_RECFLAG_S",2015-07-09 09:51:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"230",2015-07-09 09:00:00,"MYR0435",121288,415888,"TEMP_WATER",24.823,"deg C",NA,NA,67,NA,NA,"201507091004_MYR0435_RECFLAG_S",2015-07-09 09:04:00,"RECFLAG","S",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"231",2015-07-09 09:00:00,"MYR0435",121287,415884,"ECOLI",191.8,"MPN/100ml",NA,NA,6,NA,NA,"201507091004_MYR0435_RECFLAG_FD",2015-07-09 09:04:00,"RECFLAG","FD",1,NA,NA,"Center of the stream. Sample from route 16 bridge, downstram side","Mystic River (Fresh)","Medford",42.405722,-71.096351,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0.02,"Dry"
"232",2015-07-13 07:00:00,"MYRBOBDOCK",121291,415906,"DO_SAT",107.303354646908,"%",NA,NA,24,NA,NA,"201507130843_MYRBOBDOCK_RECFLAG_S",2015-07-13 07:43:00,"RECFLAG","S",1,NA,NA,"From Blessing of the Bay Boathouse furthest dock","Mystic River (Fresh)","Somerville",42.3987,-71.090461,22,"Interpolation-Map","WGS84",1,"Upper Mystic River","Fresh",NA,0,"Middlesex",NA,0,"Dry"
